SECCION,LISTA_NOMINAL_2026,HOMBRES_2026,MUJERES_2026,ESTRUCTURA_IZQUIERDA_2012,ESTRUCTURA_IZQUIERDA_2015,ESTRUCTURA_IZQUIERDA_2018,ESTRUCTURA_IZQUIERDA_2021,ESTRUCTURA_IZQUIERDA_2024,ESTRUCTURA_TRADICIONAL_2012,ESTRUCTURA_TRADICIONAL_2015,ESTRUCTURA_TRADICIONAL_2018,ESTRUCTURA_TRADICIONAL_2021,ESTRUCTURA_TRADICIONAL_2024,LISTA_NOMINAL_HIST_2012,LISTA_NOMINAL_HIST_2015,LISTA_NOMINAL_HIST_2018,LISTA_NOMINAL_HIST_2021,LISTA_NOMINAL_HIST_2024,PARTICIPACION_PCT_2012,PARTICIPACION_PCT_2015,PARTICIPACION_PCT_2018,PARTICIPACION_PCT_2021,PARTICIPACION_PCT_2024,VOTOS_MC_2012,VOTOS_MC_2015,VOTOS_MC_2018,VOTOS_MC_2021,VOTOS_MC_2024,VOTOS_NULOS_2012,VOTOS_NULOS_2015,VOTOS_NULOS_2018,VOTOS_NULOS_2021,VOTOS_NULOS_2024,VOTOS_TOTALES_2012,VOTOS_TOTALES_2015,VOTOS_TOTALES_2018,VOTOS_TOTALES_2021,VOTOS_TOTALES_2024,ESTRUCTURA_IZQUIERDA_2017_EST,ESTRUCTURA_IZQUIERDA_2023_EST,ESTRUCTURA_TRADICIONAL_2017_EST,ESTRUCTURA_TRADICIONAL_2023_EST,LISTA_NOMINAL_HIST_2017_EST,LISTA_NOMINAL_HIST_2023_EST,VOTOS_TOTALES_2017_EST,VOTOS_TOTALES_2023_EST,ELECTORES_MENORES_25,VOTO_DURO_TRADICIONAL,VOTO_DURO_IZQUIERDA,ORFANDAD_NARANJA,VOLATILIDAD_PSI,ABSTENCION_PROYECTADA_2026,INDICE_IRC,INDICE_IEE,VOTOS_TOTALES_PROYECTADOS_2026
5257,1617.0,768.0,849.0,502.0,110.0,481.0,389.0,536.0,853.0,622.0,4246.0,4116.0,4241.0,0.0,0.0,1625.0,1662.0,1670.0,0.0,0.0,70.4,53.55,63.77,14.0,15.0,26.0,17.0,105.0,40.0,37.0,33.0,26.0,31.0,870.0,783.0,1144.0,890.0,1065.0,313.0,438.0,4032.0,4224.0,1578.0,1646.0,967.0,972.0,292.0,3190.5714285714284,395.57142857142856,93.0,0.26956521739130435,605.0,100.0,17.84,123
5258,1796.0,821.0,975.0,530.0,125.0,536.0,386.0,551.0,1030.0,687.0,4591.0,4411.0,4823.0,0.0,0.0,1740.0,1782.0,1854.0,0.0,0.0,74.31,55.95,71.09,9.0,15.0,29.0,28.0,131.0,40.0,27.0,36.0,28.0,31.0,1060.0,862.0,1293.0,997.0,1318.0,348.0,482.0,4479.0,4779.0,1719.0,1827.0,1123.0,1154.0,260.0,3542.8571428571427,422.57142857142856,164.0,0.26956521739130435,536.0,100.0,19.7,156
5259,1605.0,749.0,856.0,566.0,113.0,463.0,363.0,507.0,985.0,612.0,4254.0,4070.0,4337.0,0.0,0.0,1634.0,1660.0,1679.0,0.0,0.0,69.77,53.25,67.18,12.0,21.0,33.0,37.0,91.0,28.0,28.0,31.0,19.0,19.0,1005.0,782.0,1140.0,884.0,1128.0,277.0,460.0,3970.0,4382.0,1562.0,1673.0,923.0,1054.0,285.0,3230.0,392.7142857142857,74.0,0.16521739130434782,551.0,100.0,11.54,101
5260,1202.0,516.0,686.0,419.0,81.0,426.0,308.0,424.0,795.0,529.0,3336.0,3209.0,3373.0,0.0,0.0,1266.0,1270.0,1290.0,0.0,0.0,75.51,59.21,74.57,21.0,14.0,20.0,15.0,88.0,35.0,42.0,24.0,21.0,17.0,827.0,664.0,956.0,752.0,962.0,263.0,384.0,3226.0,3438.0,1240.0,1301.0,807.0,858.0,251.0,2558.0,329.2857142857143,104.0,0.14782608695652175,328.0,100.0,12.8,99
5261,2913.0,1353.0,1560.0,928.0,205.0,667.0,707.0,1030.0,1639.0,952.0,7322.0,6921.0,7580.0,0.0,0.0,2848.0,2884.0,2990.0,0.0,0.0,66.33,51.94,64.28,40.0,43.0,40.0,44.0,182.0,65.0,66.0,38.0,46.0,41.0,1732.0,1289.0,1889.0,1498.0,1922.0,517.0,870.0,6985.0,7502.0,2751.0,2929.0,1609.0,1686.0,349.0,5557.285714285715,703.4285714285714,236.0,0.3565217391304348,1068.0,100.0,23.97,225
5262,1735.0,783.0,952.0,544.0,103.0,505.0,362.0,589.0,1009.0,627.0,4459.0,4238.0,4498.0,0.0,0.0,1716.0,1732.0,1746.0,0.0,0.0,69.64,52.25,69.47,15.0,25.0,37.0,21.0,114.0,41.0,32.0,31.0,32.0,36.0,1034.0,809.0,1195.0,905.0,1213.0,298.0,500.0,4291.0,4478.0,1679.0,1737.0,1012.0,1030.0,258.0,3371.4285714285716,414.42857142857144,183.0,0.3130434782608696,533.0,100.0,23.2,140
5263,2310.0,1053.0,1257.0,689.0,150.0,688.0,520.0,708.0,1332.0,886.0,6099.0,5856.0,6265.0,0.0,0.0,2362.0,2364.0,2390.0,0.0,0.0,70.75,54.53,71.17,24.0,39.0,38.0,28.0,122.0,39.0,35.0,41.0,27.0,30.0,1366.0,1125.0,1671.0,1289.0,1701.0,0.0,596.0,0.0,6150.0,0.0,2372.0,0.0,1441.0,330.0,3798.285714285714,478.7142857142857,260.0,0.2608695652173913,689.0,100.0,20.69,147
5264,1721.0,790.0,931.0,587.0,139.0,570.0,428.0,534.0,1206.0,733.0,4886.0,4644.0,4801.0,0.0,0.0,1841.0,1829.0,1830.0,0.0,0.0,75.83,61.13,74.32,30.0,31.0,27.0,22.0,142.0,52.0,61.0,39.0,24.0,39.0,1272.0,979.0,1396.0,1118.0,1360.0,385.0,522.0,4730.0,4906.0,1794.0,1831.0,1221.0,1268.0,231.0,3700.8571428571427,452.14285714285717,92.0,0.3391304347826087,470.0,100.0,20.34,170
5265,1779.0,801.0,978.0,573.0,133.0,575.0,480.0,566.0,1175.0,750.0,4779.0,4595.0,4913.0,0.0,0.0,1798.0,1800.0,1827.0,0.0,0.0,75.42,63.28,78.82,16.0,35.0,30.0,30.0,114.0,54.0,50.0,16.0,26.0,32.0,1233.0,978.0,1356.0,1139.0,1440.0,401.0,519.0,4656.0,4827.0,1769.0,1801.0,1224.0,1250.0,224.0,3670.714285714286,463.85714285714283,190.0,0.2782608695652174,387.0,100.0,20.51,137
5307,960.0,424.0,536.0,407.0,78.0,327.0,254.0,311.0,839.0,516.0,2944.0,2706.0,2760.0,0.0,0.0,1104.0,1054.0,1025.0,0.0,0.0,76.99,63.28,78.24,15.0,18.0,24.0,24.0,75.0,38.0,20.0,14.0,19.0,10.0,864.0,662.0,850.0,667.0,802.0,227.0,256.0,2870.0,2741.0,1082.0,1029.0,757.0,694.0,113.0,2196.5714285714284,265.7142857142857,108.0,0.08695652173913043,223.0,100.0,11.08,83
5312,1016.0,451.0,565.0,352.0,98.0,332.0,275.0,261.0,809.0,503.0,2907.0,2831.0,2944.0,0.0,0.0,1086.0,1087.0,1077.0,0.0,0.0,79.37,68.17,79.76,19.0,29.0,19.0,22.0,54.0,45.0,30.0,14.0,17.0,22.0,851.0,668.0,862.0,741.0,859.0,261.0,238.0,2818.0,2897.0,1054.0,1081.0,746.0,757.0,162.0,2244.1428571428573,259.57142857142856,102.0,0.19130434782608696,218.0,100.0,15.5,62
5313,1373.0,641.0,732.0,501.0,105.0,399.0,314.0,344.0,999.0,623.0,3896.0,3802.0,3889.0,0.0,0.0,1470.0,1478.0,1468.0,0.0,0.0,75.1,63.4,72.34,15.0,36.0,24.0,30.0,77.0,25.0,35.0,20.0,14.0,18.0,1007.0,826.0,1104.0,937.0,1062.0,286.0,316.0,3836.0,3852.0,1455.0,1457.0,988.0,953.0,155.0,2985.285714285714,323.57142857142856,109.0,0.1565217391304348,406.0,100.0,12.96,86
5314,1491.0,671.0,820.0,556.0,126.0,472.0,335.0,373.0,1139.0,680.0,4183.0,3988.0,4168.0,0.0,0.0,1576.0,1563.0,1574.0,0.0,0.0,76.02,62.64,74.08,23.0,17.0,32.0,26.0,113.0,47.0,47.0,17.0,20.0,26.0,1189.0,874.0,1198.0,979.0,1166.0,306.0,387.0,4113.0,4189.0,1547.0,1581.0,1083.0,1045.0,119.0,3208.5714285714284,365.0,121.0,0.22608695652173913,408.0,100.0,16.49,131
5315,663.0,289.0,374.0,283.0,68.0,231.0,184.0,183.0,602.0,369.0,1919.0,1809.0,1857.0,0.0,0.0,709.0,681.0,675.0,0.0,0.0,80.11,71.95,80.3,13.0,7.0,11.0,8.0,32.0,17.0,28.0,10.0,11.0,6.0,604.0,476.0,568.0,490.0,542.0,131.0,171.0,1899.0,1845.0,703.0,676.0,522.0,508.0,126.0,1471.4285714285713,178.71428571428572,34.0,0.05217391304347826,133.0,100.0,5.75,33
5316,2390.0,1089.0,1300.0,729.0,214.0,671.0,527.0,622.0,1366.0,872.0,5860.0,5970.0,6134.0,0.0,0.0,2254.0,2392.0,2428.0,0.0,0.0,70.67,57.9,64.79,22.0,26.0,20.0,38.0,192.0,45.0,61.0,37.0,47.0,39.0,1418.0,1168.0,1593.0,1385.0,1573.0,459.0,609.0,5662.0,6256.0,2167.0,2414.0,1451.0,1478.0,423.0,4588.571428571428,547.2857142857143,95.0,0.3391304347826087,855.0,100.0,19.98,230
5317,5299.0,2483.0,2816.0,1401.0,296.0,1416.0,1033.0,1694.0,2451.0,1646.0,12376.0,12466.0,13864.0,0.0,0.0,4828.0,5122.0,5481.0,0.0,0.0,67.44,51.02,64.02,44.0,65.0,89.0,67.0,333.0,81.0,97.0,96.0,74.0,100.0,2580.0,2105.0,3256.0,2613.0,3509.0,848.0,1447.0,11542.0,13747.0,4556.0,5339.0,2673.0,3152.0,647.0,9727.42857142857,1162.142857142857,357.0,0.8695652173913043,1972.0,100.0,48.57,494
5318,4423.0,2036.0,2387.0,1138.0,300.0,1201.0,887.0,1470.0,1974.0,1423.0,10560.0,10629.0,11582.0,0.0,0.0,4104.0,4334.0,4538.0,0.0,0.0,66.42,51.78,66.86,35.0,39.0,55.0,65.0,295.0,52.0,66.0,60.0,50.0,83.0,2041.0,1831.0,2726.0,2244.0,3034.0,814.0,1243.0,10123.0,11436.0,3920.0,4445.0,2481.0,2617.0,585.0,8246.714285714286,1007.5714285714286,417.0,0.7217391304347827,1504.0,100.0,42.96,421
5319,2449.0,1121.0,1328.0,692.0,133.0,686.0,527.0,824.0,1291.0,809.0,5948.0,5889.0,6527.0,0.0,0.0,2292.0,2399.0,2541.0,0.0,0.0,71.42,53.94,67.22,24.0,44.0,44.0,46.0,153.0,58.0,52.0,51.0,35.0,39.0,1352.0,1082.0,1637.0,1294.0,1708.0,407.0,706.0,5628.0,6372.0,2190.0,2484.0,1361.0,1450.0,335.0,4637.714285714285,567.8571428571429,258.0,0.3391304347826087,833.0,100.0,24.51,190
5320,2408.0,1084.0,1324.0,764.0,145.0,738.0,560.0,746.0,1532.0,1031.0,6337.0,6042.0,6549.0,0.0,0.0,2398.0,2398.0,2490.0,0.0,0.0,74.77,59.38,72.57,25.0,28.0,48.0,39.0,145.0,52.0,53.0,34.0,37.0,37.0,1586.0,1287.0,1793.0,1424.0,1807.0,489.0,685.0,6161.0,6541.0,2347.0,2451.0,1594.0,1675.0,280.0,4884.714285714285,589.5714285714286,132.0,0.3217391304347826,683.0,100.0,19.74,173
5321,1426.0,664.0,762.0,542.0,127.0,455.0,344.0,440.0,983.0,634.0,3910.0,3822.0,3968.0,0.0,0.0,1471.0,1483.0,1492.0,0.0,0.0,76.34,62.98,74.26,31.0,38.0,31.0,22.0,86.0,26.0,25.0,29.0,18.0,21.0,1035.0,827.0,1123.0,934.0,1108.0,314.0,383.0,3833.0,3971.0,1444.0,1492.0,1019.0,1004.0,228.0,3017.285714285714,372.14285714285717,104.0,0.1826086956521739,384.0,100.0,13.82,97
5322,1620.0,761.0,859.0,581.0,144.0,506.0,383.0,506.0,1064.0,707.0,4463.0,4226.0,4488.0,0.0,0.0,1686.0,1682.0,1724.0,0.0,0.0,75.56,62.01,71.52,22.0,30.0,28.0,35.0,125.0,51.0,39.0,27.0,34.0,42.0,1115.0,919.0,1274.0,1043.0,1233.0,353.0,502.0,4357.0,4514.0,1663.0,1700.0,1137.0,1140.0,247.0,3402.714285714286,425.0,93.0,0.3652173913043478,491.0,100.0,22.03,152
5328,915.0,419.0,496.0,362.0,88.0,273.0,266.0,271.0,706.0,474.0,2751.0,2644.0,2663.0,0.0,0.0,1022.0,1007.0,986.0,0.0,0.0,78.67,67.83,76.67,14.0,17.0,23.0,12.0,58.0,21.0,28.0,15.0,9.0,15.0,706.0,627.0,804.0,683.0,756.0,200.0,255.0,2694.0,2645.0,1012.0,985.0,728.0,688.0,203.0,2082.4285714285716,245.0,68.0,0.13043478260869565,230.0,100.0,11.02,64
5329,2551.0,1176.0,1375.0,798.0,189.0,754.0,654.0,799.0,1482.0,1025.0,6540.0,6350.0,6804.0,0.0,0.0,2474.0,2557.0,2643.0,0.0,0.0,75.26,58.19,67.5,43.0,35.0,38.0,45.0,159.0,70.0,59.0,50.0,28.0,47.0,1577.0,1332.0,1862.0,1488.0,1784.0,504.0,747.0,6219.0,6899.0,2383.0,2630.0,1584.0,1687.0,353.0,5045.571428571428,635.0,97.0,0.40869565217391307,859.0,100.0,23.15,195
5336,2696.0,1249.0,1447.0,945.0,207.0,723.0,632.0,808.0,1550.0,903.0,7028.0,6739.0,7099.0,0.0,0.0,2701.0,2732.0,2800.0,0.0,0.0,70.57,55.09,66.14,24.0,38.0,37.0,36.0,215.0,67.0,53.0,53.0,35.0,53.0,1625.0,1209.0,1906.0,1505.0,1852.0,426.0,706.0,6603.0,7122.0,2579.0,2753.0,1587.0,1665.0,357.0,5292.0,635.2857142857143,187.0,0.4608695652173913,948.0,100.0,28.09,275
5342,2165.0,1015.0,1150.0,641.0,161.0,665.0,480.0,717.0,1255.0,759.0,5599.0,5389.0,5779.0,0.0,0.0,2150.0,2176.0,2204.0,0.0,0.0,72.23,55.93,71.69,21.0,27.0,42.0,33.0,121.0,72.0,50.0,51.0,34.0,33.0,1338.0,1013.0,1553.0,1217.0,1580.0,0.0,647.0,0.0,5707.0,0.0,2177.0,0.0,1391.0,256.0,3498.285714285714,473.0,189.0,0.28695652173913044,624.0,100.0,20.33,145
5343,2880.0,1355.0,1525.0,887.0,211.0,894.0,704.0,991.0,1512.0,1006.0,7372.0,7114.0,7496.0,0.0,0.0,2873.0,2902.0,2946.0,0.0,0.0,68.74,54.14,66.73,48.0,27.0,51.0,66.0,197.0,75.0,64.0,60.0,33.0,49.0,1633.0,1308.0,1975.0,1571.0,1966.0,0.0,854.0,0.0,7527.0,0.0,2924.0,0.0,1724.0,351.0,4575.285714285715,648.7142857142857,242.0,0.4260869565217391,980.0,100.0,27.46,251
5344,1360.0,628.0,732.0,457.0,100.0,403.0,291.0,458.0,817.0,513.0,3553.0,3441.0,3657.0,0.0,0.0,1371.0,1406.0,1414.0,0.0,0.0,69.0,52.13,68.6,18.0,22.0,14.0,21.0,98.0,28.0,23.0,24.0,20.0,23.0,836.0,697.0,946.0,733.0,970.0,0.0,350.0,0.0,3594.0,0.0,1393.0,0.0,830.0,181.0,2225.0,294.14285714285717,140.0,0.2,444.0,100.0,17.22,114
5330,4719.0,2239.0,2480.0,1251.0,343.0,1262.0,914.0,1458.0,2260.0,1486.0,11244.0,10906.0,12129.0,0.0,0.0,4337.0,4572.0,4815.0,0.0,0.0,70.26,46.28,63.07,40.0,47.0,67.0,66.0,293.0,80.0,76.0,79.0,45.0,76.0,2384.0,2019.0,3047.0,2116.0,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,5432.142857142857,746.8571428571429,3037.0,0.6608695652173913,1778.0,100.0,83.04,536
5331,1364.0,644.0,720.0,416.0,111.0,383.0,351.0,535.0,781.0,465.0,3526.0,3465.0,3681.0,0.0,0.0,1349.0,1389.0,1441.0,0.0,0.0,74.05,59.68,68.08,24.0,14.0,28.0,24.0,105.0,42.0,24.0,21.0,16.0,16.0,820.0,667.0,999.0,829.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1702.5714285714287,256.57142857142856,981.0,0.1391304347826087,460.0,100.0,56.96,164
5332,1384.0,653.0,731.0,455.0,99.0,368.0,352.0,525.0,823.0,496.0,3383.0,3418.0,3638.0,0.0,0.0,1289.0,1368.0,1407.0,0.0,0.0,71.53,56.8,68.66,13.0,20.0,15.0,16.0,72.0,25.0,30.0,31.0,26.0,25.0,831.0,673.0,922.0,777.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1679.7142857142858,257.0,966.0,0.21739130434782608,441.0,100.0,60.87,115
5333,1620.0,765.0,855.0,528.0,154.0,497.0,475.0,626.0,1022.0,650.0,4452.0,4240.0,4534.0,0.0,0.0,1677.0,1692.0,1725.0,0.0,0.0,76.74,59.34,73.45,20.0,19.0,26.0,22.0,127.0,27.0,36.0,20.0,19.0,18.0,1050.0,901.0,1287.0,1004.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,2128.285714285714,325.7142857142857,1267.0,0.1565217391304348,458.0,100.0,57.83,200
5334,3301.0,1600.0,1701.0,756.0,244.0,821.0,717.0,1043.0,1426.0,955.0,7272.0,7485.0,8417.0,0.0,0.0,2780.0,3034.0,3279.0,0.0,0.0,74.82,56.23,69.44,26.0,29.0,64.0,47.0,230.0,51.0,56.0,55.0,26.0,54.0,1484.0,1318.0,2080.0,1706.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,3650.714285714286,511.57142857142856,2277.0,0.46956521739130436,1002.0,100.0,73.48,399
5335,6266.0,2933.0,3333.0,1409.0,341.0,1577.0,1252.0,1618.0,2637.0,1702.0,13810.0,14109.0,15671.0,0.0,0.0,5358.0,5804.0,6290.0,0.0,0.0,69.41,51.48,58.33,47.0,88.0,93.0,81.0,314.0,120.0,124.0,83.0,65.0,64.0,2831.0,2326.0,3719.0,2988.0,3669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,6847.0,885.2857142857143,3669.0,0.5565217391304348,2621.0,100.0,77.83,558
5337,3499.0,1624.0,1875.0,970.0,244.0,950.0,669.0,900.0,1639.0,1095.0,8426.0,8249.0,8543.0,0.0,0.0,3317.0,3446.0,3610.0,0.0,0.0,63.52,46.02,47.15,22.0,48.0,40.0,39.0,208.0,75.0,62.0,69.0,46.0,51.0,1747.0,1420.0,2107.0,1586.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,3993.1428571428573,533.2857142857143,1702.0,0.4434782608695652,1908.0,100.0,72.17,358
5338,2123.0,967.0,1156.0,553.0,131.0,615.0,428.0,698.0,1001.0,653.0,5128.0,4984.0,5407.0,0.0,0.0,1992.0,2070.0,2151.0,0.0,0.0,68.12,47.97,62.34,13.0,28.0,34.0,27.0,134.0,52.0,30.0,37.0,24.0,14.0,1059.0,850.0,1357.0,993.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,2453.285714285714,346.42857142857144,1341.0,0.12173913043478261,810.0,100.0,56.09,209
5339,2518.0,1158.0,1360.0,785.0,184.0,729.0,613.0,872.0,1379.0,851.0,6274.0,6071.0,6591.0,0.0,0.0,2430.0,2501.0,2591.0,0.0,0.0,67.7,51.62,63.49,29.0,34.0,29.0,25.0,139.0,74.0,52.0,37.0,38.0,34.0,1455.0,1130.0,1645.0,1291.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,3023.714285714286,454.7142857142857,1645.0,0.2956521739130435,946.0,100.0,64.78,229
5340,1510.0,682.0,828.0,377.0,105.0,478.0,419.0,491.0,848.0,546.0,4001.0,3977.0,4120.0,0.0,0.0,1531.0,1576.0,1582.0,0.0,0.0,71.06,60.85,72.12,20.0,25.0,18.0,19.0,126.0,38.0,45.0,21.0,38.0,31.0,886.0,735.0,1088.0,959.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,1927.4285714285713,267.14285714285717,1141.0,0.26956521739130435,441.0,100.0,63.48,205
5341,1885.0,882.0,1003.0,608.0,177.0,596.0,477.0,594.0,1246.0,724.0,5096.0,4960.0,5200.0,0.0,0.0,1939.0,1978.0,1997.0,0.0,0.0,74.47,60.97,70.66,32.0,54.0,44.0,49.0,111.0,54.0,40.0,26.0,29.0,26.0,1319.0,1036.0,1444.0,1206.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2460.8571428571427,350.2857142857143,1411.0,0.22608695652173913,586.0,100.0,61.3,179
5345,4748.0,2137.0,2611.0,1107.0,224.0,1203.0,855.0,1244.0,2205.0,1429.0,10667.0,10776.0,12352.0,0.0,0.0,4096.0,4386.0,4786.0,0.0,0.0,72.41,53.51,67.97,44.0,73.0,72.0,60.0,296.0,67.0,81.0,72.0,48.0,55.0,2344.0,1840.0,2966.0,2347.0,3253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,5347.0,661.8571428571429,3253.0,0.4782608695652174,1533.0,100.0,73.91,514
5347,2489.0,1160.0,1329.0,730.0,144.0,757.0,646.0,902.0,1441.0,889.0,6264.0,6070.0,6634.0,0.0,0.0,2376.0,2450.0,2544.0,0.0,0.0,76.39,60.04,73.15,25.0,29.0,51.0,28.0,175.0,46.0,68.0,39.0,25.0,45.0,1498.0,1153.0,1815.0,1471.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,3042.5714285714284,454.14285714285717,1861.0,0.391304347826087,683.0,100.0,69.57,296
5348,2687.0,1211.0,1476.0,831.0,208.0,849.0,689.0,862.0,1637.0,1054.0,7277.0,6993.0,7308.0,0.0,0.0,2779.0,2806.0,2801.0,0.0,0.0,73.08,59.09,70.87,33.0,30.0,57.0,32.0,162.0,67.0,52.0,51.0,33.0,39.0,1732.0,1331.0,2031.0,1658.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,3467.0,491.2857142857143,1985.0,0.3391304347826087,816.0,100.0,66.96,270
5349,6770.0,3093.0,3677.0,1535.0,352.0,1744.0,1358.0,1962.0,2839.0,1905.0,15903.0,15728.0,17514.0,0.0,0.0,6230.0,6517.0,6905.0,0.0,0.0,66.79,49.46,64.19,49.0,69.0,103.0,54.0,422.0,124.0,95.0,117.0,88.0,97.0,3018.0,2495.0,4161.0,3223.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,7698.428571428572,993.0,4432.0,0.8434782608695652,2473.0,100.0,92.17,810
5351,3853.0,1831.0,2021.0,1007.0,178.0,1128.0,781.0,1170.0,1873.0,1274.0,9084.0,8767.0,10023.0,0.0,0.0,3449.0,3609.0,3909.0,0.0,0.0,75.91,55.92,68.48,26.0,50.0,62.0,41.0,273.0,71.0,42.0,71.0,54.0,71.0,1952.0,1553.0,2618.0,2018.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,4431.571428571428,609.1428571428571,2677.0,0.6173913043478261,1232.0,100.0,80.87,493
5352,766.0,341.0,425.0,275.0,78.0,267.0,203.0,134.0,542.0,338.0,2044.0,1959.0,1891.0,0.0,0.0,770.0,770.0,799.0,0.0,0.0,74.94,63.51,37.8,17.0,22.0,12.0,16.0,21.0,26.0,13.0,12.0,13.0,5.0,553.0,440.0,577.0,489.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,967.7142857142857,136.71428571428572,302.0,0.043478260869565216,497.0,100.0,52.17,31
5353,1278.0,554.0,724.0,373.0,105.0,422.0,282.0,438.0,748.0,504.0,3176.0,3125.0,3471.0,0.0,0.0,1188.0,1238.0,1315.0,0.0,0.0,78.45,63.81,75.51,25.0,30.0,12.0,21.0,100.0,40.0,38.0,28.0,29.0,24.0,798.0,644.0,932.0,790.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,1574.857142857143,231.42857142857142,993.0,0.20869565217391303,322.0,100.0,60.43,160
5419,2272.0,1058.0,1214.0,583.0,108.0,496.0,439.0,718.0,994.0,763.0,5203.0,5198.0,5820.0,0.0,0.0,1984.0,2116.0,2285.0,0.0,0.0,71.57,52.98,67.57,16.0,18.0,24.0,23.0,184.0,33.0,29.0,38.0,31.0,37.0,1014.0,925.0,1420.0,1121.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,2568.285714285714,334.85714285714283,1544.0,0.3217391304347826,741.0,100.0,66.09,305
5420,1836.0,859.0,977.0,492.0,120.0,451.0,417.0,611.0,919.0,644.0,4254.0,4394.0,4844.0,0.0,0.0,1650.0,1738.0,1849.0,0.0,0.0,67.21,60.07,73.39,18.0,16.0,21.0,19.0,132.0,26.0,37.0,27.0,19.0,33.0,922.0,823.0,1109.0,1044.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,2150.714285714286,298.7142857142857,1357.0,0.28695652173913044,492.0,100.0,64.35,216
5421,2012.0,934.0,1078.0,566.0,115.0,458.0,432.0,385.0,984.0,691.0,4627.0,4696.0,4775.0,0.0,0.0,1741.0,1891.0,2025.0,0.0,0.0,75.01,56.95,43.46,22.0,18.0,20.0,25.0,123.0,45.0,30.0,37.0,33.0,9.0,1014.0,893.0,1306.0,1077.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2253.285714285714,279.42857142857144,880.0,0.0782608695652174,1145.0,100.0,53.91,189
5422,2348.0,1121.0,1227.0,733.0,170.0,674.0,636.0,932.0,1355.0,962.0,6105.0,5822.0,6262.0,0.0,0.0,2309.0,2309.0,2414.0,0.0,0.0,74.49,60.55,72.33,15.0,31.0,45.0,30.0,179.0,65.0,65.0,59.0,30.0,56.0,1401.0,1296.0,1720.0,1398.0,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,2929.4285714285716,449.2857142857143,1746.0,0.48695652173913045,668.0,100.0,74.35,312
5423,3288.0,1581.0,1707.0,855.0,201.0,948.0,733.0,1247.0,1370.0,988.0,7220.0,7270.0,8156.0,0.0,0.0,2805.0,3027.0,3284.0,0.0,0.0,67.06,48.66,59.14,24.0,18.0,34.0,39.0,183.0,51.0,46.0,70.0,57.0,49.0,1404.0,1266.0,1881.0,1473.0,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,3572.0,569.1428571428571,1942.0,0.4260869565217391,1342.0,100.0,71.3,313
5424,1971.0,921.0,1050.0,607.0,146.0,529.0,453.0,750.0,970.0,636.0,4439.0,4461.0,4996.0,0.0,0.0,1717.0,1838.0,1999.0,0.0,0.0,68.49,49.84,60.63,8.0,6.0,32.0,21.0,113.0,33.0,46.0,36.0,20.0,30.0,968.0,839.0,1176.0,916.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,2214.5714285714284,355.0,1212.0,0.2608695652173913,787.0,100.0,63.04,184
5425,4493.0,2198.0,2295.0,998.0,188.0,1117.0,984.0,1421.0,1875.0,1458.0,9669.0,10090.0,11704.0,0.0,0.0,3653.0,4003.0,4450.0,0.0,0.0,74.16,58.83,71.87,33.0,35.0,58.0,52.0,211.0,62.0,71.0,62.0,36.0,46.0,1943.0,1816.0,2709.0,2355.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,4970.857142857143,672.5714285714286,3198.0,0.4,1252.0,100.0,70.0,358
